category,category_label,name,legal_name,town
school,Школа,Одинцовская средняя общеобразовательная школа № 8,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ОДИНЦОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №8,Одинцово
school,Школа,Одинцовская средняя общеобразовательная школа № 9 им. М.И. Неделина,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ОДИНЦОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 9 ИМЕНИ М.И.НЕДЕЛИНА,Одинцово
school,Школа,Одинцовская средняя общеобразовательная школа №12,Муниципальное Бюджетное Общеобразовательное Учреждение Одинцовская Средняя Общеобразовательная Школа №12,Одинцово
school,Школа,Одинцовский лицей № 10,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ОДИНЦОВСКИЙ ""ДЕСЯТЫЙ ЛИЦЕЙ""",Одинцово
school,Школа,Ожерельевская детская музыкальная школа №3,"Муниципальное Бюджетное Образовательное Учреждение Дополнительного Образования Детей ""ожерельевская Детская Музыкальная Школа № 3""",Кашира
school,Школа,Озеро Белое,"Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста Начальная Школа - Детский Сад Поселка Санатория ""озеро Белое"" Шатурского Муниципального Района Московской Области",поселок санатория Озеро Белое
school,Школа,Ока-Дэнс,"Муниципальное Образовательное Учреждение Дополнительного Образования Детей ""детско-Юношеская Спортивная Школа По Танцевальному Спорту ""ока-Дэнс"" Серпуховского Муниципального Района",поселок Большевик
school,Школа,Оксинская СДМШ,"Муниципальное Бюджетное Образовательное Учреждение Дополнительного Образования Детей ""оксинская Сельская Детская Музыкальная Школа""",деревня Алачково
school,Школа,Октябрьская средняя общеобразовательная школа,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОКТЯБРЬСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",деревня Павловское
school,Школа,Ольявидовская основная общеобразовательная школа,Ольявидовская основная общеобразовательная школа,деревня Ольявидово
school,Школа,Опалиховская гимназия,Опалиховская гимназия,Красногорск
school,Школа,Опалиховская средняя общеобразовательная школа г.Красногорска Московской области,Опалиховская средняя общеобразовательная школа г.Красногорска Московской области,Красногорск
school,Школа,Оптимист,"Муниципальное Бюджетное Образовательное  Учреждение Дополнительного Образования Детей ""комплексная Детско-Юношеская Спортивная Школа  ""оптимист""",Коломна
school,Школа,Орешковская основная общеобразовательная школа,Орешковская основная общеобразовательная школа,деревня Орешково
school,Школа,Орешковская средняя общеобразовательная школа,Орешковская средняя общеобразовательная школа,деревня Орешково
school,Школа,Орудьевская средняя общеобразовательная школа,Орудьевская средняя общеобразовательная школа,село Орудьево
school,Школа,Основная и средняя школа,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 668 имени Героя Советского Союза В.П. Кислякова,Москва
school,Школа,Основная и средняя школа,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1270 «Вектор»,Москва
school,Школа,Основная и средняя школа,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1366»,Москва
school,Школа,Основная и старшая школа,157 имени К.А. Керимова,Москва
school,Школа,Основная и старшая школа,596,Москва
school,Школа,Основная и Старшая школа,"Государственное бюджетное образовательное учреждение города Москвы Центр образования ""Школа здоровья"" № 1679",Москва
school,Школа,Основная и старшая школа СП-5,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 656 имени А.С. Макаренко""",Москва
school,Школа,Основная и старшая школа СП-6,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 656 имени А.С. Макаренко""",Москва
school,Школа,Основная общеобразовательная Поведниковская школа,"Муниципальное Бюджетное Общеобразовательное Учреждение ""поведниковская Средняя Общеобразовательная Школа""",поселок Поведники
school,Школа,Основная общеобразовательная Сухаревская школа,Основная общеобразовательная Сухаревская школа,деревня Сухарево
school,Школа,Основная общеобразовательная школа д. Голыгино,Основная общеобразовательная школа д. Голыгино,деревня Голыгино
school,Школа,Основная общеобразовательная школа имени Героя Советского Союза И.И. Борзова села Середниково,Основная общеобразовательная школа имени Героя Советского Союза И.И. Борзова села Середниково,село Середниково
school,Школа,Основная общеобразовательная школа п. Пустоша,Основная общеобразовательная школа п. Пустоша,село Пустоша
school,Школа,Основная общеобразовательная школа п. Северная Грива,Муниципальное Бюджетное Образовательное Учреждение Для Детей Дошкольного И Младшего Школьного Возраста Начальная Школа - Детский Сад Поселка Северная Грива Шатурского Муниципального Района Московской Области,поселок Северная Грива
school,Школа,Основная общеобразовательная школа поселка Бакшеево,Основная общеобразовательная школа поселка Бакшеево,поселок Бакшеево
school,Школа,Основная общеобразовательная школа поселка Осаново-Дубовое,Основная общеобразовательная школа поселка Осаново-Дубовое,поселок Осаново-Дубовое
school,Школа,Основная общеобразовательная школа посёлка Туголесский Бор,Основная общеобразовательная школа посёлка Туголесский Бор,поселок Туголесский Бор
school,Школа,Основная общеобразовательная школа посёлка Шатурторф,Основная общеобразовательная школа посёлка Шатурторф,поселок Шатурторф
school,Школа,Основная общеобразовательная школа с. Пустоша,Основная общеобразовательная школа с. Пустоша,поселок городского типа Черусти
school,Школа,Основная общеобразовательная школа № 17,"Муниципальное общеобразовательное учреждение ""Основная общеобразовательная школа № 17""",поселок городского типа Богородское
school,Школа,Основная общеобразовательная школа № 20,Основная общеобразовательная школа № 20,Балашиха
school,Школа,Основная общеобразовательная школа № 5,Основная общеобразовательная школа № 5,Клин
school,Школа,Основная общеобразовательная школа № 6,Основная общеобразовательная школа № 6,Чехов
school,Школа,Основная общеобразовательная школа № 6,Основная общеобразовательная школа № 6,Королев
school,Школа,Основная общеобразовательная школа № 6,Основная общеобразовательная школа № 6,Кашира
school,Школа,Основная общеобразовательная школа № 6 им. 50летия Победы,"Муниципальное общеобразовательное учреждение ""Основная общеобразовательная школа №6 имени 50-летия Победы"" Ступинского муниципального района",Ступино
school,Школа,Основная Общеобразовательная школа № 740,Основная Общеобразовательная школа № 740,Москва
school,Школа,Основная общеобразовательная школа № 78,Основная общеобразовательная школа № 78,деревня Пятково
school,Школа,Основная общеобразовательная школа № 8,Основная общеобразовательная школа № 8,Серпухов
school,Школа,Основная общеобразовательная школа №17,"Муниципальное Бюджетное Общеобразовательное Учреждение ""основная Общеобразовательная Школа №17""",поселок городского типа Богородское
school,Школа,Основная общеобразовательная школа №5,Основная общеобразовательная школа №5,Кашира
school,Школа,Основная общеобразовательная школа №5 города Шатуры,Основная общеобразовательная школа №5 города Шатуры,Шатура
school,Школа,Основная общеобразовательная школа №8,Основная общеобразовательная школа №8,Кашира
school,Школа,Основная средняя общеобразовательная школа № 1,Основная средняя общеобразовательная школа № 1,Коломна
school,Школа,Основное,"Государственное казенное общеобразовательное учреждение города Москвы ""Специальная (коррекционная) школа № 571""",Москва
school,Школа,Основное здание,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением отдельных предметов № 982 имени маршала бронетанковых войск П.П. Полубоярова",Москва
school,Школа,Основное и среднее,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1593»,Москва
school,Школа,Основное и среднее,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1317,Москва
school,Школа,Основное и среднее образование,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков № 1259,Москва
school,Школа,Основное и среднее образование,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 1321 ""Ковчег""""",Москва
school,Школа,Основное и среднее образование,"Государственное бюджетное образовательное учреждение города Москвы ""Школа с углубленным изучением английского языка № 1238""",Москва
school,Школа,Основное и среднее образование,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 423 ИМЕНИ ГЕРОЯ СОВЕТСКОГО СОЮЗА Л.Д. ЗУБОВА""",Москва
school,Школа,Основное и среднее образование,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2030,Москва
school,Школа,Основное и среднее образование,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 484 имени дважды Героя Советского Союза В.И. Попкова»,Москва
school,Школа,Основное и среднее образование,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением отдельных предметов № 879""",Москва
school,Школа,Основное и среднее образование (школьное отделение 1),Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 875»,Москва
school,Школа,Основное и среднее образование 5-11 классы,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 1623""",Москва
school,Школа,Основное и среднее образование ГБОУ СОШ № 1307,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа «Тропарево»,Москва
school,Школа,Основное и среднее образование ГБОУ Школы №1741,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1741»,Москва
school,Школа,Основное общее и среднее общее образование,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 224»,Москва
school,Школа,Основное общее и Среднее общее образование,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 956»,Москва
school,Школа,"Основное общее и среднее общее образования улица Маршала Голованова, д. 9, Батайский проезд, д.45","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1394 ""Воспитательно-образовательный центр ""На набережной""""",Москва
school,Школа,Основное подразделение,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением естественных наук № 1376,Москва
school,Школа,Основное подразделение ГБОУ Лицей №1501,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1501»,Москва
school,Школа,Останкино,"Муниципальное Бюджетное Образовательное Учреждение Дополнительного Образования Детей Муниципального Образования Дмитровский Муниципальный Район Детская Музыкальная Школа Поселка Совхоза ""останкино""",село Озерецкое
school,Школа,Останкинская средняя общеобразовательная школа,Останкинская средняя общеобразовательная школа,поселок совхоза Останкино
school,Школа,Останкинская средняя общеобразовательная школа,Муниципальное Общеобразовательное Учреждение  Останкинская Средняя Общеобразовательная Школа,
school,Школа,Остафьевская вечерняя (сменная) школа,Государственное Бюджетное Образовательное Учреждение Города Москвы Вечерняя (Сменная) Общеобразовательная Школа № 2081,
school,Школа,Остафьевская средняя общеобразовательная школа,Остафьевская средняя общеобразовательная школа,
school,Школа,Остафьевская школа,"Государственное Бюджетное Общеобразовательное Учреждение Города Москвы ""школа № 2080""",
school,Школа,Осташевская средняя общеобразовательная школа,Осташевская средняя общеобразовательная школа,село Осташево
school,Школа,Осташевская средняя общеобразовательная школа,Осташевская средняя общеобразовательная школа,село Осташево
school,Школа,Островецкая средняя общеобразовательная школа,Островецкая средняя общеобразовательная школа,деревня Островцы
school,Школа,Отделение 2,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экономики № 1301 имени Е.Т. Гайдара,Москва
school,Школа,Отделение Гимназия,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1506»,Москва
school,Школа,Отделение общего образования,Государственное бюджетное общеобразовательное учреждение города Москвы  «Школа № 687»,Москва
school,Школа,Отделение основного и полного общего образования,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1512 имени героя Советского Союза Алии Молдагуловой»,Москва
school,Школа,"Отделение школы, реализующее адаптированные общеобразовательные программы (бывшая школа №614), 5й - 9й классы","Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 90 ""Многопрофильный образовательный комплекс"" имени Героя Советского Союза Е.Г. Ларикова""",Москва
school,Школа,Отделение школьного образования №1507,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1507»,Москва
school,Школа,Отделение школьное (ОШ № 1),Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 17»,Москва
school,Школа,Отделение школьное (ОШ № 2),"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 17""",Москва
school,Школа,Откровение,Откровение,Москва
school,Школа,Открытая (сменная) общеобразовательная школа № 11,"Муниципальное Казенное Общеобразовательное Учреждение ""открытая (Сменная) Общеобразовательная Школа №11""",Кашира
school,Школа,Открытая (сменная) общеобразовательная школа № 2,(сменная) общеобразовательная школа № 2 муниципального образования Люберецкий муниципальный район Московской области,Люберцы
school,Школа,Открытая (сменная) общеобразовательная школа № 27,Открытая (сменная) общеобразовательная школа № 27,Москва
school,Школа,Открытая (сменная) общеобразовательная школа № 77,(сменная) общеобразовательная школа № 77,Москва
school,Школа,Открытая (сменная) общеобразовательная школа № 88,Открытая (сменная) общеобразовательная школа № 88,Москва
school,Школа,Открытая школа,246,Москва
school,Школа,Ошейкинская средняя школа,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОШЕЙКИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",деревня Ошейкино
school,Школа,Павлищевская средняя общеобразовательная школа,Павлищевская средняя общеобразовательная школа,деревня Павлищево
school,Школа,ПАВЛОВИЧЕСКАЯ СОШ,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ПАВЛОВИЧЕСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА,деревня Павловичи
school,Школа,ПАВЛОВСКАЯ ГИМНАЗИЯ,"НЕГОСУДАРСТВЕННАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ПАВЛОВСКАЯ ГИМНАЗИЯ""",Истра
school,Школа,Павловская начальная общеобразовательная школа,Павловская начальная общеобразовательная школа,деревня Павловское
school,Школа,Павловская основная общеобразовательная школа,Муниципальное Бюджетное Общеобразовательное Учреждение Павловская Основная Общеобразовательная Школа,деревня Павловское
school,Школа,Павловская основная общеобразовательная школа,Павловская основная общеобразовательная школа,деревня Павловское
school,Школа,Павловская средняя общеобразовательная школа,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПАВЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",село Павловская Слобода
school,Школа,Пановская средняя общеобразовательная школа,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ПАНОВСКАЯ  СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМЕНИ ГЕРОЯ СОВЕТСКОГО СОЮЗА П.Л. ЧЕРЯБКИНА,поселок Биорки
school,Школа,ПЕНАТЫ,"ОБЩЕОБРАЗОВАТЕЛЬНАЯ АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""ПЕНАТЫ""",Москва
school,Школа,Первая Европейская гимназия Петра Великого,"ЧАСТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ ""ПЕРВАЯ ЕВРОПЕЙСКАЯ ГИМНАЗИЯ ПЕТРА ВЕЛИКОГО""",
school,Школа,Первая школа,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 185 имени Героя Советского Союза, Героя Социалистического Труда В.С. Гризодубовой""",Москва
school,Школа,Первомайская средняя общеобразовательная школа,Первомайская средняя общеобразовательная школа,
school,Школа,Первомайская средняя общеобразовательная школа,Первомайская средняя общеобразовательная школа,Апрелевка
school,Школа,Первомайская школа,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПЕРВОМАЙСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",поселок Первомайский
school,Школа,Первый корпус,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1586»,Москва
school,Школа,Первый Рузский Казачий Кадетский Корпус Л.М.Доватора,"Муниципальное Автономное Общеобразовательное Учреждение Кадетская Школа-Интернат ""первый Рузский Казачий Кадетский Корпус Имени Героя Советского Союза Л.м. Доватора""",поселок Брикет
school,Школа,Переделкино,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1455,Москва
school,Школа,Перспектива,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""ПЕРСПЕКТИВА"" ГОРОДСКОГО ОКРУГА ВЛАСИХА МОСКОВСКОЙ ОБЛАСТИ",поселок городского типа Власиха
school,Школа,Перспектива,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2114""",Москва
school,Школа,Перспектива,Перспектива,Москва
school,Школа,Песковская средняя общеобразовательная школа,Муниципальное Общеобразовательное Учреждение Песковская Средняя Общеобразовательная Школа,поселок городского типа Пески
school,Школа,Петрово-Дальневская средняя общеобразовательная школа,Петрово-Дальневская средняя общеобразовательная школа,село Петрово-Дальнее
school,Школа,Петровская начальная общеобразовательная школа.,Петровская начальная общеобразовательная школа.,поселок Петровское
school,Школа,Петровская основная общеобразовательная школа,Петровская основная общеобразовательная школа,деревня Левошево
school,Школа,Петровская средняя общеобразовательная школа,"Муниципальное Общеобразовательное Учреждение - Петровская Школа ""содружество""",рабочий посёлок Решетниково
school,Школа,Петровская средняя общеобразовательная школа,Петровская средняя общеобразовательная школа,село Петровское
school,Школа,Петровская школа,Петровская школа,Москва
school,Школа,Печерниковская основная общеобразовательная школа,Печерниковская основная общеобразовательная школа,деревня Печерники
school,Школа,Пироговская СДШИ,"Муниципальное Бюджетное Образовательное Учреждение Дополнительного Образования Детей ""пироговская Сельская Детская Школа Искусств""",Мытищи
school,Школа,Пироговская школа,"Негосударственное образовательное учреждение Средняя общеобразовательная ""Пироговская школа""",Москва
school,Школа,Пирочинская основная общеобразовательная школа,Муниципальное Общеобразовательное Учреждение Пирочинская Основная Общеобразовательная Школа,село Пирочи
school,Школа,Пирочинская средняя общеобразовательная школа,Пирочинская средняя общеобразовательная школа,
school,Школа,Планета Нептун,Государственное бюджетное образовательное учреждение города Москвы Московская международная гимназия,Москва
school,Школа,"Планеты Солнце, Юпитер, Сатурн",Государственное бюджетное общеобразовательное учреждение города Москвы «Московская международная школа»,Москва
school,Школа,по водным видам спорта,"Муниципальное Образовательное Учреждение Дополнительного Образования Детей ""специализированная Детско-Юношеская Спортивная Школа Олимпийского Резерва ""кристалл-Электросталь"" По Водным Видам Спорта""",Электросталь
school,Школа,"по санному спорту, бобслею и скелетону","Муниципальное Бюджетное  Образовательное Учреждение Дополнительного Образования Детей  ""специализированная Детско-Юношеская Спортивная Школа Олимпийского Резерва ""парамоново"" По Санному Спорту, Бобслею И Скелетону""",деревня Парамоново
school,Школа,Повадинская средняя общеобразовательная школа,Муниципальное Автономное Общеобразовательное Учреждение Повадинская Средняя Общеобразовательная Школа,село Вельяминово
school,Школа,ПОВАРОВСКАЯ СОШ,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ПОВАРОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА,
school,Школа,Поваровская средняя общеобразовательная школа,Поваровская средняя общеобразовательная школа,поселок городского типа Поварово
school,Школа,Подольская средняя общеобразовательная школа,Подольская средняя общеобразовательная школа,Серпухов
school,Школа,Подосинковская средняя общеобразовательная школа,Подосинковская средняя общеобразовательная школа,поселок Подосинки
school,Школа,Подразделение - 5,735,Москва
school,Школа,Подразделение - 6,493,Москва
school,Школа,Подразделение - 9,Подразделение - 9,Москва
school,Школа,Подразделение 1 (Школа №887),"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 887""",Москва
school,Школа,"Подразделение по адресу: Сталеваров , 10А",Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1504»,Москва
school,Школа,"Подразделение по адресу: Сталеваров , 16А",405,Москва
school,Школа,"Подразделение по адресу: Сталеваров , 20А",411,Москва
school,Школа,"Подразделение школы, находящееся по адресу: ул. Марии Ульяновой, дом 7","Подразделение школы, находящееся по адресу: ул. Марии Ульяновой, дом 7",Москва
school,Школа,"Подразделение школы, находящееся по адресу: улица Кравченко, дом 14, корпус 1","Государственное образовательное учреждение средняя общеобразовательная школа ""Школа здоровья"" № 137",Москва
school,Школа,"Подразделение школы, находящееся по адресу: улица Марии Ульяновой, дом 5А",119,Москва
school,Школа,Подразделение № 9,6,Москва
school,Школа,Подразделение №1 (шк. №98),Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 261,Москва
school,Школа,Подразделение №1(ГБОУ СОШ №1200),Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1200,Москва
school,Школа,Подразделение №2 (ГБОУ СОШ №1351),Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1200,Москва
school,Школа,Подхоженская средняя общеобразовательная школа,Подхоженская средняя общеобразовательная школа,село Подхожее
school,Школа,Подъячевская средняя общеобразовательная школа,Подъячевская средняя общеобразовательная школа,деревня Подъячево
school,Школа,ПОКОЛЕНИЕ,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ЧАСТНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ""НОВОЕ ПОКОЛЕНИЕ""",Одинцово
school,Школа,Поколение,Поколение,Москва
school,Школа,Покровская СОШ,"Муниципальное Бюджетное Общеобразовательное Учреждение ""покровская Средняя Общеобразовательная Школа""",село Покровское
school,Школа,Покровская средняя общеобразовательная школа,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПОКРОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",деревня Покровское
school,Школа,Покровская средняя общеобразовательная школа,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПОКРОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",село Покровское
school,Школа,Полбинская средняя общеобразовательная школа,Полбинская средняя общеобразовательная школа,деревня Полбино
school,Школа,Полное общее и гимназическое - корпус 1,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1551»,Москва
school,Школа,Полурядинская средняя общеобразовательная школа,Полурядинская средняя общеобразовательная школа,село Полурядинки
school,Школа,Полушкинская основная общеобразовательная школа,Полушкинская основная общеобразовательная школа,поселок пансионата Полушкино
school,Школа,Пони спорт -,"Автономное Образовательное Учреждение Дополнительного Образования Детей ""детско-Юношеская Спортивная Школа По Конному Спорту ""пони Спорт - ""планерная""",Химки
school,Школа,Порецкая средняя общеобразовательная школа,Порецкая средняя общеобразовательная школа,село Поречье
school,Школа,Пороховская основная общеобразовательная школа,Пороховская основная общеобразовательная школа,Волоколамск
school,Школа,Правдинская средняя общеобразовательная школа №1,Правдинская средняя общеобразовательная школа №1,поселок городского типа Правдинский
school,Школа,Правдинская средняя общеобразовательная школа №2 с углубленным изучением отдельных предметов,Правдинская средняя общеобразовательная школа №2 с углубленным изучением отдельных предметов,поселок городского типа Правдинский
school,Школа,Православная гимназия,"Муниципальное Автономное Общеобразовательное Учреждение ""православная Гимназия Во Имя Преподобного Саввы Сторожевского"" Городского Округа Звенигород",Звенигород
