category,category_label,name,legal_name,town
school,Школа,shkola mkou lunevskaya sosh,shkola mkou lunevskaya sosh,
school,Школа,shkola mkou mendeleevskaya sosh,shkola mkou mendeleevskaya sosh,
school,Школа,shkola mkou molodinskaya oosh,shkola mkou molodinskaya oosh,
school,Школа,shkola mkou povarovskaya sosh,shkola mkou povarovskaya sosh,
school,Школа,shkola mkou poyarkovskaya nosh,shkola mkou poyarkovskaya nosh,
school,Школа,shkola mkou rzhavskaya sosh 2161,shkola mkou rzhavskaya sosh 2161,
school,Школа,shkola mkou sosh 2 gsolnechnogorska,shkola mkou sosh 2 gsolnechnogorska,
school,Школа,shkola mkou sosh 4 7245,shkola mkou sosh 4 7245,
school,Школа,shkola mkou sosh lesnye ozera,shkola mkou sosh lesnye ozera,
school,Школа,shkola mkou stolbovskaya sosh,shkola mkou stolbovskaya sosh,
school,Школа,shkola mkou timonovskaya sosh s uiop,shkola mkou timonovskaya sosh s uiop,
school,Школа,shkola mkoudod dussh oka,shkola mkoudod dussh oka,
school,Школа,shkola mkoudod dussh progress smena,shkola mkoudod dussh progress smena,
school,Школа,shkola mkoudod kdussh,shkola mkoudod kdussh,
school,Школа,shkola mkskou skoshi viii vida,shkola mkskou skoshi viii vida,
school,Школа,shkola mkskou tskoshi viii vida,shkola mkskou tskoshi viii vida,
school,Школа,shkola mmoudod kompleksnaya dussh,shkola mmoudod kompleksnaya dussh,
school,Школа,shkola mnogoprofilnyy tehnicheskiy licey,shkola mnogoprofilnyy tehnicheskiy licey,
school,Школа,shkola mobu dod dussh,shkola mobu dod dussh,
school,Школа,shkola mobu dod sdushor klin sportivnyy,shkola mobu dod sdushor klin sportivnyy,
school,Школа,shkola mobudod dshi 2475,shkola mobudod dshi 2475,
school,Школа,shkola moo sosh s uglublennym izucheniem otdelnyh predmetov,shkola moo sosh s uglublennym izucheniem otdelnyh predmetov,
school,Школа,shkola moskovskaya gimnaziya imeni kirilla i mefodiya,shkola moskovskaya gimnaziya imeni kirilla i mefodiya,
school,Школа,shkola moskovskaya mezhdunarodnaya gimnaziya,shkola moskovskaya mezhdunarodnaya gimnaziya,
school,Школа,shkola moskovskiy kulturologicheskiy licey,shkola moskovskiy kulturologicheskiy licey,
school,Школа,shkola mou chemodurovskaya sosh,shkola mou chemodurovskaya sosh,
school,Школа,shkola mou chismenskaya oosh,shkola mou chismenskaya oosh,
school,Школа,shkola mou chulkovskaya sosh,shkola mou chulkovskaya sosh,
school,Школа,shkola mou dankovskaya sosh 953,shkola mou dankovskaya sosh 953,
school,Школа,shkola mou dashkovskaya sosh,shkola mou dashkovskaya sosh,
school,Школа,shkola mou detgorodkovskaya sosh,shkola mou detgorodkovskaya sosh,
school,Школа,shkola mou dmitrovskaya gimnaziya logos,shkola mou dmitrovskaya gimnaziya logos,
school,Школа,shkola mou dod bunkovskaya dmsh,shkola mou dod bunkovskaya dmsh,
school,Школа,shkola mou dod dhsh 2 3997,shkola mou dod dhsh 2 3997,
school,Школа,shkola mou dod dhsh 4035,shkola mou dod dhsh 4035,
school,Школа,shkola mou dod dhsh 5636,shkola mou dod dhsh 5636,
school,Школа,shkola mou dod dhsh 7525,shkola mou dod dhsh 7525,
school,Школа,shkola mou dod dhsh imadkivshenko,shkola mou dod dhsh imadkivshenko,
school,Школа,shkola mou dod dmsh,shkola mou dod dmsh,
school,Школа,shkola mou dod dmsh,shkola mou dod dmsh,
school,Школа,shkola mou dod dmsh 1 5467,shkola mou dod dmsh 1 5467,
school,Школа,shkola mou dod dmsh 1 g sergiev posad,shkola mou dod dmsh 1 g sergiev posad,
school,Школа,shkola mou dod dmsh 1035,shkola mou dod dmsh 1035,
school,Школа,shkola mou dod dmsh 3213,shkola mou dod dmsh 3213,
school,Школа,shkola mou dod dmsh 6 1075,shkola mou dod dmsh 6 1075,
school,Школа,shkola mou dod dshi 1 im sv gerasimova,shkola mou dod dshi 1 im sv gerasimova,
school,Школа,shkola mou dod dshi 2243,shkola mou dod dshi 2243,
school,Школа,shkola mou dod dshi 4 p bogorodskoe,shkola mou dod dshi 4 p bogorodskoe,
school,Школа,shkola mou dod dshi 8 533,shkola mou dod dshi 8 533,
school,Школа,shkola mou dod dshi garmoniya gorodskogo okruga vlasiha,shkola mou dod dshi garmoniya gorodskogo okruga vlasiha,
school,Школа,shkola mou dod dshi im yafliera,shkola mou dod dshi im yafliera,
school,Школа,shkola mou dod dshi sintez,shkola mou dod dshi sintez,
school,Школа,shkola mou dod dshi unost,shkola mou dod dshi unost,
school,Школа,shkola mou dod dussh 5427,shkola mou dod dussh 5427,
school,Школа,shkola mou dod dussh 6952,shkola mou dod dussh 6952,
school,Школа,shkola mou dod dussh centr,shkola mou dod dussh centr,
school,Школа,shkola mou dod dussh chayka,shkola mou dod dussh chayka,
school,Школа,shkola mou dod dussh delfin,shkola mou dod dussh delfin,
school,Школа,shkola mou dod dussh energiya,shkola mou dod dussh energiya,
school,Школа,shkola mou dod dussh fortuna,shkola mou dod dussh fortuna,
school,Школа,shkola mou dod dussh gorodskogo okruga vlasiha,shkola mou dod dussh gorodskogo okruga vlasiha,
school,Школа,shkola mou dod dussh ks pegas,shkola mou dod dussh ks pegas,
school,Школа,shkola mou dod dussh po badmintonu,shkola mou dod dussh po badmintonu,
school,Школа,shkola mou dod dussh po futbolu vostok,shkola mou dod dussh po futbolu vostok,
school,Школа,shkola mou dod dussh po konnomu sportu,shkola mou dod dussh po konnomu sportu,
school,Школа,shkola mou dod dussh russkiy medved,shkola mou dod dussh russkiy medved,
school,Школа,shkola mou dod dussh spartak orehovo,shkola mou dod dussh spartak orehovo,
school,Школа,shkola mou dod dussh ts oka dens,shkola mou dod dussh ts oka dens,
school,Школа,shkola mou dod dussh znamya truda,shkola mou dod dussh znamya truda,
school,Школа,shkola mou dod dussh zvezda,shkola mou dod dussh zvezda,
school,Школа,shkola mou dod elektrouglinskaya dmsh,shkola mou dod elektrouglinskaya dmsh,
school,Школа,shkola mou dod fdshi lira,shkola mou dod fdshi lira,
school,Школа,shkola mou dod idussh,shkola mou dod idussh,
school,Школа,shkola mou dod ilinskaya kdussh,shkola mou dod ilinskaya kdussh,
school,Школа,shkola mou dod kdussh gfryazino,shkola mou dod kdussh gfryazino,
school,Школа,shkola mou dod kdussh lubereckogo rayona,shkola mou dod kdussh lubereckogo rayona,
school,Школа,shkola mou dod kdussh salut,shkola mou dod kdussh salut,
school,Школа,shkola mou dod kdussh zubrenok serpuhovskogo municipalnogo rayona,shkola mou dod kdussh zubrenok serpuhovskogo municipalnogo rayona,
school,Школа,shkola mou dod klinskaya dussh po futbolu,shkola mou dod klinskaya dussh po futbolu,
school,Школа,shkola mou dod kupavinskaya dmsh,shkola mou dod kupavinskaya dmsh,
school,Школа,shkola mou dod noginskaya dshi,shkola mou dod noginskaya dshi,
school,Школа,shkola mou dod sdushor,shkola mou dod sdushor,
school,Школа,shkola mou dod sdushor go zvenigorod,shkola mou dod sdushor go zvenigorod,
school,Школа,shkola mou dod sdusshor 5551,shkola mou dod sdusshor 5551,
school,Школа,shkola mou dod sdusshor 6602,shkola mou dod sdusshor 6602,
school,Школа,shkola mou dod sdusshor po dzudo elektrostal,shkola mou dod sdusshor po dzudo elektrostal,
school,Школа,shkola mou dod sdusshor po voleybolu dmitrov mbm,shkola mou dod sdusshor po voleybolu dmitrov mbm,
school,Школа,shkola mou dod sdusshor po volnoy borbe egoriy,shkola mou dod sdusshor po volnoy borbe egoriy,
school,Школа,shkola mou dod vdshi taldomskogo municipalnogo rayona mo,shkola mou dod vdshi taldomskogo municipalnogo rayona mo,
school,Школа,shkola mou dussh dmitrov,shkola mou dussh dmitrov,
school,Школа,shkola mou dussh zvezda,shkola mou dussh zvezda,
school,Школа,shkola mou faustovskaya sosh,shkola mou faustovskaya sosh,
school,Школа,shkola mou fiesta,shkola mou fiesta,
school,Школа,shkola mou fml,shkola mou fml,
school,Школа,shkola mou georgievskaya gimnaziya 2303,shkola mou georgievskaya gimnaziya 2303,
school,Школа,shkola mou gimnaziya,shkola mou gimnaziya,
school,Школа,shkola mou gimnaziya,shkola mou gimnaziya,
school,Школа,shkola mou gimnaziya,shkola mou gimnaziya,
school,Школа,shkola mou gimnaziya 10 g pushkino,shkola mou gimnaziya 10 g pushkino,
school,Школа,shkola mou gimnaziya 2 g ramenskoe,shkola mou gimnaziya 2 g ramenskoe,
school,Школа,shkola mou gimnaziya 3 3965,shkola mou gimnaziya 3 3965,
school,Школа,shkola mou gimnaziya 5 9820,shkola mou gimnaziya 5 9820,
school,Школа,shkola mou gimnaziya 5 g sergieva posada,shkola mou gimnaziya 5 g sergieva posada,
school,Школа,shkola mou gimnaziya 7 1998,shkola mou gimnaziya 7 1998,
school,Школа,shkola mou gimnaziya dmitrov,shkola mou gimnaziya dmitrov,
school,Школа,shkola mou gimnaziya dmitrov 684,shkola mou gimnaziya dmitrov 684,
school,Школа,shkola mou gimnaziya im nv pushkova,shkola mou gimnaziya im nv pushkova,
school,Школа,shkola mou kostrovskaya sosh,shkola mou kostrovskaya sosh,
school,Школа,shkola mou koterevskaya sosh,shkola mou koterevskaya sosh,
school,Школа,shkola mou kurilovskaya gimnaziya,shkola mou kurilovskaya gimnaziya,
school,Школа,shkola mou kursakovskaya sosh,shkola mou kursakovskaya sosh,
school,Школа,shkola mou licey,shkola mou licey,
school,Школа,shkola mou licey,shkola mou licey,
school,Школа,shkola mou licey,shkola mou licey,
school,Школа,shkola mou licey 1 9312,shkola mou licey 1 9312,
school,Школа,shkola mou licey 1 pos lvovskiy,shkola mou licey 1 pos lvovskiy,
school,Школа,shkola mou licey 23 3137,shkola mou licey 23 3137,
school,Школа,shkola mou licey 24 imeni geroya sovetskogo souza av koryavina,shkola mou licey 24 imeni geroya sovetskogo souza av koryavina,
school,Школа,shkola mou licey gklimovska,shkola mou licey gklimovska,
school,Школа,shkola mou lipickaya sosh,shkola mou lipickaya sosh,
school,Школа,shkola mou lsosh,shkola mou lsosh,
school,Школа,shkola mou makarovskaya oosh,shkola mou makarovskaya oosh,
school,Школа,shkola mou maleevskaya sosh,shkola mou maleevskaya sosh,
school,Школа,shkola mou manihinskaya oosh,shkola mou manihinskaya oosh,
school,Школа,shkola mou nosh,shkola mou nosh,
school,Школа,shkola mou novoschapovskaya sosh im p p edunova,shkola mou novoschapovskaya sosh im p p edunova,
school,Школа,shkola mou novoselskaya oosh 831,shkola mou novoselskaya oosh 831,
school,Школа,shkola mou obolenskaya sosh,shkola mou obolenskaya sosh,
school,Школа,shkola mou oktyabrskaya sosh 2644,shkola mou oktyabrskaya sosh 2644,
school,Школа,shkola mou ostashevskaya cosh,shkola mou ostashevskaya cosh,
school,Школа,shkola mou pavlischevskaya sosh,shkola mou pavlischevskaya sosh,
school,Школа,shkola mou pervomayskaya sosh,shkola mou pervomayskaya sosh,
school,Школа,shkola mou privokzalnaya sosh,shkola mou privokzalnaya sosh,
school,Школа,shkola mou ramenskaya sosh,shkola mou ramenskaya sosh,
school,Школа,shkola mou ratchinskaya sosh 5881,shkola mou ratchinskaya sosh 5881,
school,Школа,shkola mou rogovskaya sosh,shkola mou rogovskaya sosh,
school,Школа,shkola mou rozhdestvenskaya sosh,shkola mou rozhdestvenskaya sosh,
school,Школа,shkola mou rumyancevskaya sosh,shkola mou rumyancevskaya sosh,
school,Школа,shkola mou savvinskaya sosh,shkola mou savvinskaya sosh,
school,Школа,shkola mou schapovskaya sosh,shkola mou schapovskaya sosh,
school,Школа,shkola mou sdusshor dinamo dmitrov,shkola mou sdusshor dinamo dmitrov,
school,Школа,shkola mou sergievo posadskaya gimnaziya imeni ib olbinskogo,shkola mou sergievo posadskaya gimnaziya imeni ib olbinskogo,
school,Школа,shkola mou slobodskaya oosh,shkola mou slobodskaya oosh,
school,Школа,shkola mou snegirevskaya sosh,shkola mou snegirevskaya sosh,
school,Школа,shkola mou sosh,shkola mou sosh,
school,Школа,shkola mou sosh,shkola mou sosh,
school,Школа,shkola mou sosh,shkola mou sosh,
school,Школа,shkola mou sosh,shkola mou sosh,
school,Школа,shkola mou sosh,shkola mou sosh,
school,Школа,shkola mou sosh,shkola mou sosh,
school,Школа,shkola mou sosh 1 4504,shkola mou sosh 1 4504,
school,Школа,shkola mou sosh 1 go zvenigorod,shkola mou sosh 1 go zvenigorod,
school,Школа,shkola mou sosh 1 s uglublennym izucheniem otdelnyh predmetov,shkola mou sosh 1 s uglublennym izucheniem otdelnyh predmetov,
school,Школа,shkola mou sosh 10 9910,shkola mou sosh 10 9910,
school,Школа,shkola mou sosh 11 4034,shkola mou sosh 11 4034,
school,Школа,shkola mou sosh 12 centr obrazovaniya,shkola mou sosh 12 centr obrazovaniya,
school,Школа,shkola mou sosh 12 s uiiya,shkola mou sosh 12 s uiiya,
school,Школа,shkola mou sosh 13 4786,shkola mou sosh 13 4786,
school,Школа,shkola mou sosh 14 2431,shkola mou sosh 14 2431,
school,Школа,shkola mou sosh 15 3015,shkola mou sosh 15 3015,
school,Школа,shkola mou sosh 18 5867,shkola mou sosh 18 5867,
school,Школа,shkola mou sosh 19 8640,shkola mou sosh 19 8640,
school,Школа,shkola mou sosh 20 478,shkola mou sosh 20 478,
school,Школа,shkola mou sosh 20 9025,shkola mou sosh 20 9025,
school,Школа,shkola mou sosh 22 s uiop,shkola mou sosh 22 s uiop,
school,Школа,shkola mou sosh 31 1251,shkola mou sosh 31 1251,
school,Школа,shkola mou sosh 32 5953,shkola mou sosh 32 5953,
school,Школа,shkola mou sosh 39 96,shkola mou sosh 39 96,
school,Школа,shkola mou sosh 4 791,shkola mou sosh 4 791,
school,Школа,shkola mou sosh 5 2145,shkola mou sosh 5 2145,
school,Школа,shkola mou sosh 9 5681,shkola mou sosh 9 5681,
school,Школа,shkola mou sosh 99 5251,shkola mou sosh 99 5251,
school,Школа,shkola mou sosh go molodzhnyy,shkola mou sosh go molodzhnyy,
school,Школа,shkola mou sosh imeni 50 letiya vlksm,shkola mou sosh imeni 50 letiya vlksm,
school,Школа,shkola mou sosh perspektiva gorodskogo okruga vlasiha,shkola mou sosh perspektiva gorodskogo okruga vlasiha,
school,Школа,shkola mou sosh pos znamya oktyabrya,shkola mou sosh pos znamya oktyabrya,
school,Школа,shkola mou sosh unost,shkola mou sosh unost,
school,Школа,shkola mou sudnikovskaya oosh,shkola mou sudnikovskaya oosh,
school,Школа,shkola mou szhsosh,shkola mou szhsosh,
school,Школа,shkola mou tomilinskaya sosh,shkola mou tomilinskaya sosh,
school,Школа,shkola mou turovskaya oosh,shkola mou turovskaya oosh,
school,Школа,shkola mou vechernyaya sosh,shkola mou vechernyaya sosh,
school,Школа,shkola mou vnukovskaya selskaya gimnaziya,shkola mou vnukovskaya selskaya gimnaziya,
school,Школа,shkola mou voroshilovskaya sosh,shkola mou voroshilovskaya sosh,
school,Школа,shkola mou vsosh 3580,shkola mou vsosh 3580,
school,Школа,shkola mou yaropoleckaya sosh,shkola mou yaropoleckaya sosh,
school,Школа,shkola mou zemskaya gimnaziya,shkola mou zemskaya gimnaziya,
school,Школа,shkola mou zolotovskaya sosh 9788,shkola mou zolotovskaya sosh 9788,
school,Школа,shkola mou zsosh,shkola mou zsosh,
school,Школа,shkola mou zsosh,shkola mou zsosh,
school,Школа,shkola mou zubovskaya sosh,shkola mou zubovskaya sosh,
school,Школа,shkola moudo dussh viktoriya,shkola moudo dussh viktoriya,
school,Школа,shkola moudod bdshi,shkola moudod bdshi,
school,Школа,shkola moudod chdshi im prof ep makurenkovoy,shkola moudod chdshi im prof ep makurenkovoy,
school,Школа,shkola moudod chdussh,shkola moudod chdussh,
school,Школа,shkola moudod dedovskaya dmsh istrinskogo municipalnogo rayona,shkola moudod dedovskaya dmsh istrinskogo municipalnogo rayona,
school,Школа,shkola moudod dmhsh alye parusa,shkola moudod dmhsh alye parusa,
school,Школа,shkola moudod dmsh,shkola moudod dmsh,
school,Школа,shkola moudod dmsh,shkola moudod dmsh,
school,Школа,shkola moudod dmsh 1 2275,shkola moudod dmsh 1 2275,
school,Школа,shkola moudod dmsh 2 8610,shkola moudod dmsh 2 8610,
school,Школа,shkola moudod dmsh 3 2018,shkola moudod dmsh 3 2018,
school,Школа,shkola moudod dshi,shkola moudod dshi,
school,Школа,shkola moudod dshi,shkola moudod dshi,
school,Школа,shkola moudod dshi 5 8611,shkola moudod dshi 5 8611,
school,Школа,shkola moudod dshi 5 gkrasnozavodsk,shkola moudod dshi 5 gkrasnozavodsk,
school,Школа,shkola moudod dshi flamingo,shkola moudod dshi flamingo,
school,Школа,shkola moudod dshi go molodzhnyy,shkola moudod dshi go molodzhnyy,
school,Школа,shkola moudod dshi im av korneeva,shkola moudod dshi im av korneeva,
school,Школа,shkola moudod dshi im pn novikova,shkola moudod dshi im pn novikova,
school,Школа,shkola moudod dshi imeni db kobalevskogo pos vatutinki,shkola moudod dshi imeni db kobalevskogo pos vatutinki,
school,Школа,shkola moudod dshi lira,shkola moudod dshi lira,
school,Школа,shkola moudod dshi p zaprudnya taldomskogo municipalnogo rayona mo,shkola moudod dshi p zaprudnya taldomskogo municipalnogo rayona mo,
school,Школа,shkola moudod dussh 4740,shkola moudod dussh 4740,
school,Школа,shkola moudod dussh chayka,shkola moudod dussh chayka,
school,Школа,shkola moudod dussh pahra,shkola moudod dussh pahra,
school,Школа,shkola moudod dussh po futbolu,shkola moudod dussh po futbolu,
school,Школа,shkola moudod dussh po shahmatam,shkola moudod dussh po shahmatam,
school,Школа,shkola moudod glebovskaya dmsh,shkola moudod glebovskaya dmsh,
school,Школа,shkola moudod kompleksnaya sdusshor zorkiy,shkola moudod kompleksnaya sdusshor zorkiy,
school,Школа,shkola moudod krasnogorskaya dmsh,shkola moudod krasnogorskaya dmsh,
school,Школа,shkola moudod ldshi,shkola moudod ldshi,
school,Школа,shkola moudod novo petrovskaya dmsh,shkola moudod novo petrovskaya dmsh,
school,Школа,shkola moudod pdshi,shkola moudod pdshi,
school,Школа,shkola moudod raduzhnenskaya dshi,shkola moudod raduzhnenskaya dshi,
school,Школа,shkola moudod sdusshor,shkola moudod sdusshor,
school,Школа,shkola moudod sdusshor 4406,shkola moudod sdusshor 4406,
school,Школа,shkola moudod sdusshor kristall elektrostal po vodnym vidam sporta,shkola moudod sdusshor kristall elektrostal po vodnym vidam sporta,
school,Школа,shkola moudod sdusshor po hokkeu,shkola moudod sdusshor po hokkeu,
school,Школа,shkola moudod serebryano prudskaya dussh unost,shkola moudod serebryano prudskaya dussh unost,
school,Школа,shkola moudod sk dussh,shkola moudod sk dussh,
school,Школа,shkola moudod zhdshi,shkola moudod zhdshi,
school,Школа,shkola moudod zvenigorodskaya dmsh,shkola moudod zvenigorodskaya dmsh,
school,Школа,shkola moug rsh,shkola moug rsh,
school,Школа,shkola moupssh,shkola moupssh,
school,Школа,shkola mskaou skosh vii viii vida,shkola mskaou skosh vii viii vida,
school,Школа,shkola mskou dskoshi viii vida,shkola mskou dskoshi viii vida,
school,Школа,shkola mskou skosh 5 viii vida 1448,shkola mskou skosh 5 viii vida 1448,
school,Школа,shkola mskou skshi razvitie,shkola mskou skshi razvitie,
school,Школа,shkola mu do dshi garmoniya,shkola mu do dshi garmoniya,
school,Школа,shkola mudo dhrsh,shkola mudo dhrsh,
school,Школа,shkola mudo dhsh,shkola mudo dhsh,
school,Школа,shkola mudo dmsh,shkola mudo dmsh,
school,Школа,shkola mudo dshi,shkola mudo dshi,
school,Школа,shkola mudo dshi,shkola mudo dshi,
school,Школа,shkola mudo dshi,shkola mudo dshi,
school,Школа,shkola mudo dshi,shkola mudo dshi,
school,Школа,shkola mudo dshi im likovlera,shkola mudo dshi im likovlera,
school,Школа,shkola mudo krasnogorskaya dhsh,shkola mudo krasnogorskaya dhsh,
school,Школа,shkola municipalnoe obscheobrazovatelnoe budzhetnoe uchrezhdenie licey im geroya sovetskogo souza vv,shkola municipalnoe obscheobrazovatelnoe budzhetnoe uchrezhdenie licey im geroya sovetskogo souza vv,
school,Школа,shkola municipalnoe obscheobrazovatelnoe uchrezhdenie gimnaziya,shkola municipalnoe obscheobrazovatelnoe uchrezhdenie gimnaziya,
school,Школа,shkola municipalnoe obscheobrazovatelnoe uchrezhdenie licey goroda troicka,shkola municipalnoe obscheobrazovatelnoe uchrezhdenie licey goroda troicka,
school,Школа,shkola n,shkola n,
school,Школа,shkola n4,shkola n4,
school,Школа,shkola negosudarstvennoe nekomercheskoe obrazovatelnoe uchrezhdenie feniks vb,shkola negosudarstvennoe nekomercheskoe obrazovatelnoe uchrezhdenie feniks vb,
school,Школа,shkola negosudarstvennoe nekommercheskoe obrazovatelnoe uchrezhenie pravoslavnaya klassicheskaya gim,shkola negosudarstvennoe nekommercheskoe obrazovatelnoe uchrezhenie pravoslavnaya klassicheskaya gim,
school,Школа,shkola negosudarstvennoe obscheobrazovatelnoe ucherezhdenie detskiy vospitatelnoobrazovatelnyy kompl,shkola negosudarstvennoe obscheobrazovatelnoe ucherezhdenie detskiy vospitatelnoobrazovatelnyy kompl,
school,Школа,shkola nemchinovskiy licey,shkola nemchinovskiy licey,
school,Школа,shkola nesterovskiy licey,shkola nesterovskiy licey,
school,Школа,shkola ngou lomonosova,shkola ngou lomonosova,
school,Школа,shkola nika,shkola nika,
school,Школа,shkola nkkrupskoy,shkola nkkrupskoy,
school,Школа,shkola nou erudit,shkola nou erudit,
school,Школа,shkola nou evropeyskaya gimnaziya,shkola nou evropeyskaya gimnaziya,
school,Школа,shkola nou licey duhovnoy kultury im serafima sarovskogo,shkola nou licey duhovnoy kultury im serafima sarovskogo,
school,Школа,shkola nou licey mezhdunarodnogo universiteta,shkola nou licey mezhdunarodnogo universiteta,
school,Школа,shkola nou obrazovatelnyy centr bakalavr,shkola nou obrazovatelnyy centr bakalavr,
school,Школа,shkola nou pravoslavnaya gimnaziya radonezh,shkola nou pravoslavnaya gimnaziya radonezh,
school,Школа,shkola nou srednyaya obscheobrazovatelnoe uchrezhdenie kolledzh xxi,shkola nou srednyaya obscheobrazovatelnoe uchrezhdenie kolledzh xxi,
school,Школа,shkola nou tradicionnaya gimnaziya,shkola nou tradicionnaya gimnaziya,
school,Школа,shkola nou uchebnyy centr naukaservis,shkola nou uchebnyy centr naukaservis,
school,Школа,shkola obrazovatelnyy centr eos,shkola obrazovatelnyy centr eos,
school,Школа,shkola obrazovatlenyy centr solnechnyy veter,shkola obrazovatlenyy centr solnechnyy veter,
school,Школа,shkola obscheobrazovatelnaya shahovskaya gimnaziya,shkola obscheobrazovatelnaya shahovskaya gimnaziya,
school,Школа,shkola obscheobrazovatelnyy licey goroda roshalya moskovskoy oblasti,shkola obscheobrazovatelnyy licey goroda roshalya moskovskoy oblasti,
school,Школа,shkola odincovskaya gimnaziya,shkola odincovskaya gimnaziya,
school,Школа,shkola odincovskaya gimnaziya,shkola odincovskaya gimnaziya,
school,Школа,shkola odincovskaya gimnaziya,shkola odincovskaya gimnaziya,
school,Школа,shkola odincovskaya gimnaziya,shkola odincovskaya gimnaziya,
school,Школа,shkola odincovskiy licey,shkola odincovskiy licey,
school,Школа,shkola odincovskiy licey,shkola odincovskiy licey,
school,Школа,shkola odincovskiy licey 6 imeni aspushkina,shkola odincovskiy licey 6 imeni aspushkina,
school,Школа,shkola oktyabrskaya srednyaya obscheobrazovatelnaya shkol,shkola oktyabrskaya srednyaya obscheobrazovatelnaya shkol,
school,Школа,shkola opalihovskaya gimnaziya,shkola opalihovskaya gimnaziya,
school,Школа,shkola pansion letovo,shkola pansion letovo,
school,Школа,shkola plavaniya sever,shkola plavaniya sever,
school,Школа,shkola posadskogo municipalnogo rayona moskovskoy oblasti 7187,shkola posadskogo municipalnogo rayona moskovskoy oblasti 7187,
school,Школа,shkola pravoslavnaya klassicheskaya gimnaziya pri cerkvi ikony bozhey materi znamenie hovrino,shkola pravoslavnaya klassicheskaya gimnaziya pri cerkvi ikony bozhey materi znamenie hovrino,
school,Школа,shkola premer,shkola premer,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya,shkola progimnaziya,
school,Школа,shkola progimnaziya 1842 peresvet,shkola progimnaziya 1842 peresvet,
school,Школа,shkola pustoshi,shkola pustoshi,
school,Школа,shkola put zerna,shkola put zerna,
school,Школа,shkola ramenskaya dmsh,shkola ramenskaya dmsh,
school,Школа,shkola ramenskaya dmsh,shkola ramenskaya dmsh,
school,Школа,shkola ramenskoe,shkola ramenskoe,
school,Школа,shkola romancevo,shkola romancevo,
school,Школа,shkola sanatornyy detskiy dom,shkola sanatornyy detskiy dom,
school,Школа,shkola sdusshor 3448,shkola sdusshor 3448,
school,Школа,shkola sdusshor g dmitrova,shkola sdusshor g dmitrova,
school,Школа,shkola skorochteniya i razvitiya intellekta dlya detey i vzroslyh iq007,shkola skorochteniya i razvitiya intellekta dlya detey i vzroslyh iq007,
school,Школа,shkola srednyaya obscheobrazovatelnaya pravoslavnyy centr nepreryvnogo obrazovaniya vo imya prepodob,shkola srednyaya obscheobrazovatelnaya pravoslavnyy centr nepreryvnogo obrazovaniya vo imya prepodob,
school,Школа,shkola srednyaya obscheobrazovatelnaya shkala 1 p moskovskiy,shkola srednyaya obscheobrazovatelnaya shkala 1 p moskovskiy,
school,Школа,shkola srednyaya obscheobrazovatelnaya shkala 2 p moskovskiy,shkola srednyaya obscheobrazovatelnaya shkala 2 p moskovskiy,
school,Школа,shkola starogorodkovskaya sosh,shkola starogorodkovskaya sosh,
school,Школа,shkola starokupavinskiy licey,shkola starokupavinskiy licey,
school,Школа,shkola studiya mhat,shkola studiya mhat,
school,Школа,shkola sv georgiya,shkola sv georgiya,
school,Школа,shkola uchebnyy centr rosinka,shkola uchebnyy centr rosinka,
school,Школа,shkola udelninskaya gimnaziya,shkola udelninskaya gimnaziya,
school,Школа,shkola una,shkola una,
school,Школа,shkola v vida,shkola v vida,
