category,category_label,name,legal_name,town,url,website
sadik,Детский сад,Детский сад № 2082,Детский сад № 2082,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2082/about/,
sadik,Детский сад,Детский сад № 2084 (для групп раннего возраста),2084,Москва,https://moskva.fulledu.ru/sadik/2084-detskiy-sad-dlya-grupp-rannego-vozrasta/about/,
sadik,Детский сад,Детский сад № 2085 (логопедический с ясельными группами),2085,Москва,https://moskva.fulledu.ru/sadik/2085-detskiy-sad-logopedicheskiy-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 209 (с ясельной группой),209,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-209-s-yaselnoy-gruppoy/about/,https://szouo.ru
sadik,Детский сад,Детский сад № 2095 (компенсирующего вида),Детский сад № 2095 (компенсирующего вида),Зеленоград,https://moskva.fulledu.ru/sadik/2095-detskiy-sad-kompensiruuschego-vida/about/,
sadik,Детский сад,Детский сад № 2096 (с художественноэстетическим уклоном),Детский сад № 2096 (с художественноэстетическим уклоном),Зеленоград,https://moskva.fulledu.ru/sadik/2096-detskiy-sad-s-hudozhestvennoesteticheskim-uklonom/about/,
sadik,Детский сад,Детский сад № 21,21,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-21-3127-768753/about/,
sadik,Детский сад,Детский сад № 211 (с ясельными группами),211,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-211-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2111 Улыбка (компенсирующего вида для часто болеющих детей с ясельными группами),Детский сад № 2111 Улыбка (компенсирующего вида для часто болеющих детей с ясельными группами),Зеленоград,https://moskva.fulledu.ru/sadik/2111-detskiy-sad-ulybka-kompensiruuschego-vida-dlya-chasto-boleuschih-detey-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2118 (с ясельными группами),2118,Москва,https://moskva.fulledu.ru/sadik/2118-detskiy-sad-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 214 (компенсирующего вида для часто болеющих и ослабленных детей),Детский сад № 214 (компенсирующего вида для часто болеющих и ослабленных детей),Зеленоград,https://moskva.fulledu.ru/sadik/detskiy-sad-214-kompensiruuschego-vida-dlya-chasto-boleuschih-i-oslablennyh-detey/about/,
sadik,Детский сад,Детский сад № 2148 (с ясельными группами),Детский сад № 2148 (с ясельными группами),Москва,https://moskva.fulledu.ru/sadik/2148-detskiy-sad-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2151,Детский сад № 2151,Москва,https://moskva.fulledu.ru/sadik/2151-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2158 (с ясельными группами),2158,Москва,https://moskva.fulledu.ru/sadik/2158-detskiy-sad-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2161 (с ясельными группами),Детский сад № 2161 (с ясельными группами),Москва,https://moskva.fulledu.ru/sadik/2161-detskiy-sad-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2173 (ортопедический),2173,Москва,https://moskva.fulledu.ru/sadik/2173-detskiy-sad-ortopedicheskiy/about/,
sadik,Детский сад,Детский сад № 2173 компенсирующего вида,Детский сад № 2173 компенсирующего вида,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2173-kompensiruuschego-vida/about/,
sadik,Детский сад,Детский сад № 219 (с ясельной группой),Детский сад № 219 (с ясельной группой),Москва,https://moskva.fulledu.ru/sadik/219-detskiy-sad-s-yaselnoy-gruppoy/about/,
sadik,Детский сад,Детский сад № 219 ИванДаМарья,Детский сад № 219 ИванДаМарья,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-219-ivandamarya/about/,
sadik,Детский сад,Детский сад № 2194 (круглосуточный с ясельными группами),Детский сад № 2194 (круглосуточный с ясельными группами),Москва,https://moskva.fulledu.ru/sadik/2194-detskiy-sad-kruglosutochnyy-s-yaselnymi-gruppami/about/,https://sinergi.ru
sadik,Детский сад,Детский сад № 2195,2195,Москва,https://moskva.fulledu.ru/sadik/2195-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2196 (ортопедический),Детский сад № 2196 (ортопедический),Зеленоград,https://moskva.fulledu.ru/sadik/2196-detskiy-sad-ortopedicheskiy/about/,
sadik,Детский сад,Детский сад № 22,"Муниципальное Бюджетное Дошкольное Образовательное Учреждение ""детский Сад № 22""",село Покровское,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-22-6163-4067/about/,
sadik,Детский сад,Детский сад № 22 (логопедический круглосуточный),44,Москва,https://moskva.fulledu.ru/sadik/22-detskiy-sad-logopedicheskiy-kruglosutochnyy/about/,
sadik,Детский сад,Детский сад № 22 Журавушка центр Развития Ребенка,Детский сад № 22 Журавушка центр Развития Ребенка,Ступино,https://moskva.fulledu.ru/sadik/22-zhuravushka-detskiy-sad-centr-razvitiya-rebenka/about/,
sadik,Детский сад,Детский сад № 2214 Солнышко,Детский сад № 2214 Солнышко,Зеленоград,https://moskva.fulledu.ru/sadik/2214-detskiy-sad-solnyshko/about/,
sadik,Детский сад,Детский сад № 2219 (с ясельными группами),Детский сад № 2219 (с ясельными группами),Москва,https://moskva.fulledu.ru/sadik/2219-detskiy-sad-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2230 (для детей с нарушением зрения),2230,Москва,https://moskva.fulledu.ru/sadik/2230-detskiy-sad-dlya-detey-s-narusheniem-zreniya/about/,
sadik,Детский сад,Детский сад № 2232 (с ясельными группами),Детский сад № 2232 (с ясельными группами),Москва,https://moskva.fulledu.ru/sadik/2232-detskiy-sad-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2241 (с ясельными группами),Государственное бюджетное образовательное учреждение города Москвы детский сад № 2241,Москва,https://moskva.fulledu.ru/sadik/2241-detskiy-sad-s-yaselnymi-gruppami/about/,https://edu.mos.ru
sadik,Детский сад,Детский сад № 2242,Детский сад № 2242,Москва,https://moskva.fulledu.ru/sadik/2242-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2243,Детский сад № 2243,Москва,https://moskva.fulledu.ru/sadik/2243-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2243,Федеральное государственное бюджетное дошкольное образовательное учреждение «Детский сад № 2243»,Москва,https://moskva.fulledu.ru/sadik/2243-detskiy-sad-1936-724565/about/,
sadik,Детский сад,Детский сад № 2247 (с ясельными группами),2247,Москва,https://moskva.fulledu.ru/sadik/2247-detskiy-sad-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2251,2251,Москва,https://moskva.fulledu.ru/sadik/2251-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2257,Детский сад № 2257,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2257/about/,
sadik,Детский сад,Детский сад № 2259 (с ясельными группами),2259,Москва,https://moskva.fulledu.ru/sadik/2259-detskiy-sad-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2266,2266,Москва,https://moskva.fulledu.ru/sadik/2266-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2269 (ортопедический),"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 763""",Москва,https://moskva.fulledu.ru/sadik/2269-detskiy-sad-ortopedicheskiy/about/,http://sch763sv-new.mskobr.ru/
sadik,Детский сад,Детский сад № 2280,Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 2280,Москва,https://moskva.fulledu.ru/sadik/2280-detskiy-sad/about/,http://ds2280.mskobr.ru/
sadik,Детский сад,Детский сад № 2289,Детский сад № 2289,Зеленоград,https://moskva.fulledu.ru/sadik/2289-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2290 (для детей с нарушением речи),Детский сад № 2290 (для детей с нарушением речи),Зеленоград,https://moskva.fulledu.ru/sadik/detskiy-sad-2290-dlya-detey-s-narusheniem-rechi/about/,
sadik,Детский сад,Детский сад № 2292 Фантазия,Детский сад № 2292 Фантазия,Зеленоград,https://moskva.fulledu.ru/sadik/detskiy-sad-2292-fantaziya/about/,
sadik,Детский сад,Детский сад № 23,23 муниципального образования Люберецкий муниципальный район Московской области,Люберцы,https://moskva.fulledu.ru/sadik/detskiy-sad-23-7611-700143/about/,
sadik,Детский сад,Детский сад № 23,Детский сад № 23,Сергиев Посад,https://moskva.fulledu.ru/sadik/23-detskiy-sad-2485-283186/about/,
sadik,Детский сад,"Детский сад № 23 ""Ягодка""","Муниципальное Дошкольное Образовательное Учреждение Детский Сад Комбинированного Вида № 23 ""ягодка""",поселок Шувое,https://moskva.fulledu.ru/sadik/detskiy-sad-23-yagodka/about/,
sadik,Детский сад,Детский сад № 23 Ромашка,Детский сад № 23 Ромашка,садовое товарищество Здоровье,https://moskva.fulledu.ru/sadik/23-romashka-detskiy-sad-184-751337/about/,
sadik,Детский сад,Детский сад № 23 Тополек,Детский сад № 23 Тополек,Балашиха,https://moskva.fulledu.ru/sadik/detskiy-sad-23-topolek/about/,
sadik,Детский сад,Детский сад № 2309 (компенсирующего вида для детей с нарушением опорнодвигательного аппарата и часто болеющих детей),2309,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2309-kompensiruuschego-vida-dlya-detey-s-narusheniem-opornodvigatelnogo-apparata-i-chas/about/,
sadik,Детский сад,Детский сад № 2310 (с ясельными группами),Детский сад № 2310 (с ясельными группами),Зеленоград,https://moskva.fulledu.ru/sadik/detskiy-sad-2310-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2331 (с круглосуточными и ясельными группами),Детский сад № 2331 (с круглосуточными и ясельными группами),Зеленоград,https://moskva.fulledu.ru/sadik/2331-detskiy-sad-s-kruglosutochnymi-i-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2332,Детский сад № 2332,Зеленоград,https://moskva.fulledu.ru/sadik/2332-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 234 (с ясельной группой),234,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-234-s-yaselnoy-gruppoy/about/,
sadik,Детский сад,Детский сад № 2350,Детский сад № 2350,Москва,https://moskva.fulledu.ru/sadik/2350-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2352 (с ясельными группами),2352,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2352-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2353 (физкультурнооздоровительный),Детский сад № 2353 (физкультурнооздоровительный),Зеленоград,https://moskva.fulledu.ru/sadik/2353-detskiy-sad-fizkulturnoozdorovitelnyy/about/,
sadik,Детский сад,Детский сад № 2371,Детский сад № 2371,Москва,https://moskva.fulledu.ru/sadik/2371-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2373 (с ясельными группами),Детский сад № 2373 (с ясельными группами),Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2373-s-yaselnymi-gruppami/about/,
sadik,Детский сад,Детский сад № 2392,"Государственное образовательное учреждение детский сад общеразвивающего вида № 2392""",Москва,https://moskva.fulledu.ru/sadik/2392-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 24,Муниципальное Дошкольное Образовательное Учреждение Детский Сад № 24 Муниципального Образования Люберецкий Муниципальный Район Московской Области,Люберцы,https://moskva.fulledu.ru/sadik/24-detskiy-sad-512-84760/about/,
sadik,Детский сад,Детский сад № 24,"Муниципальное Дошкольное Образовательное Учреждение Детский Сад № 24 ""берёзка"" Комбинированного Вида Истринского Муниципального Района",Истра,https://moskva.fulledu.ru/sadik/mdou-detskiy-sad-24-5701-3154/about/,
sadik,Детский сад,"Детский сад № 24 ""Колобок""","Муниципальное дошкольное образовательное учреждение детский сад общеразвивающего вида № 24 ""Колобок""",Дмитров,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-24-kolobok/about/,
sadik,Детский сад,Детский сад № 24 Березка,Детский сад № 24 Березка,Долгопрудный,https://moskva.fulledu.ru/sadik/24-berezka-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 24 комбинированного вида,Муниципальное Бюджетное Дошкольное Образовательное Учреждение Детский Сад № 24 Комбинированного Вида,поселок городского типа Лесной Городок,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-24-kombinirovannogo-vida-4425-2147/about/,
sadik,Детский сад,Детский сад № 24 Кораблик,Детский сад № 24 Кораблик,Лыткарино,https://moskva.fulledu.ru/sadik/24-korablik-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 240 (с ясельной группой),240,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-240-s-yaselnoy-gruppoy/about/,
sadik,Детский сад,Детский сад № 2408 (ортопедический),2408,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2408-ortopedicheskiy/about/,
sadik,Детский сад,Детский сад № 241 Ясли-Сад (логопедический пункт),Детский сад № 241 Ясли-Сад (логопедический пункт),Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-241-yaslisad-logopedicheskiy-punkt/about/,
sadik,Детский сад,Детский сад № 2424,2424,Москва,https://moskva.fulledu.ru/sadik/2424-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2430,Детский сад № 2430,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2430/about/,
sadik,Детский сад,Детский сад № 2455 (круглосуточный),2455,Москва,https://moskva.fulledu.ru/sadik/2455-detskiy-sad-kruglosutochnyy/about/,
sadik,Детский сад,"Детский сад № 2465 ""Ландыш""","Государственное бюджетное образовательное учреждение города Москвы детский сад № 2465 ""Ландыш""",Москва,https://moskva.fulledu.ru/sadik/gbou-detskiy-sad-2465-landysh/about/,
sadik,Детский сад,Детский сад № 2475,2475,Москва,https://moskva.fulledu.ru/sadik/2475-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2478,детский сад № 2478,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2478/about/,https://mosuzedu.ru
sadik,Детский сад,Детский сад № 2482,Детский сад № 2482,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2482/about/,
sadik,Детский сад,Детский сад № 2484,Детский сад № 2484,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2484/about/,
sadik,Детский сад,Детский сад № 2497,Детский сад № 2497,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2497/about/,
sadik,Детский сад,Детский сад № 2498,Детский сад № 2498,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2498/about/,http://sch2012uv.mskobr.ru
sadik,Детский сад,Детский сад № 2499,Детский сад № 2499,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2499/about/,
sadik,Детский сад,Детский сад № 25,Детский сад № 25,деревня Яковлевское,https://moskva.fulledu.ru/sadik/25-detskiy-sad-228-867603/about/,
sadik,Детский сад,Детский сад № 25,Муниципальное Бюджетное Дошкольное Образовательное Учреждение Детский Сад № 25,село Успенское,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-25-545-1596/about/,
sadik,Детский сад,Детский сад № 25,"Муниципальное Бюджетное Дошкольное Образовательное Учреждение ""детский Сад Общеразвивающего Вида № 25""",Сергиев Посад,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-obscherazvivauschego-vida-25-3768-4797/about/,
sadik,Детский сад,Детский сад № 25,"Муниципальное Автономное Дошкольное Образовательное Учреждение Центр Развития Ребенка - Детский Сад №25 ""золотой Ключик"" Города Дубны Московской Области",Дубна,https://moskva.fulledu.ru/sadik/detskiy-sad-dou-25/about/,
sadik,Детский сад,Детский сад № 25 (комбинированного типа),Детский сад комбинированного вида № 25 муниципального образования Люберецкий муниципальный район Московской области,Люберцы,https://moskva.fulledu.ru/sadik/detskiy-sad-25-kombinirovannogo-tipa/about/,
sadik,Детский сад,Детский сад № 25 Березка Начальная школа,Детский сад № 25 Березка Начальная школа,Балашиха,https://moskva.fulledu.ru/sadik/25-berezka-nachalnaya-shkoladetskiy-sad/about/,
sadik,Детский сад,Детский сад № 25 Золотой Ключик,Детский сад № 25 Золотой Ключик,поселок городского типа Тучково,https://moskva.fulledu.ru/sadik/25-zolotoy-kluchik-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 25 Радуга,Детский сад № 25 Радуга,Сергиев Посад,https://moskva.fulledu.ru/sadik/detskiy-sad-25-raduga/about/,
sadik,Детский сад,Детский сад № 25 центр Развития Ребенка,"Муниципальное бюджетное дошкольное образовательное учреждение ""Центр развития ребенка - детский сад № 25""",Ногинск,https://moskva.fulledu.ru/sadik/detskiy-sad-25-centr-razvitiya-rebenka-mdou/about/,
sadik,Детский сад,Детский сад № 250,401,Москва,https://moskva.fulledu.ru/sadik/250-detskiy-sad/about/,https://mosuzedu.ru
sadik,Детский сад,Детский сад № 2505,Детский сад № 2505,Москва,https://moskva.fulledu.ru/sadik/2505-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2517,Детский сад № 2517,Москва,https://moskva.fulledu.ru/sadik/2517-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 2522,Детский сад № 2522,Москва,https://moskva.fulledu.ru/sadik/2522-detskiy-sad/about/,http://pushkin-school.ru
sadik,Детский сад,"Детский сад № 2523 Академия детства""","Государственное бюджетное образовательное учреждение города Москвы детский сад № 2523 "" Академия детства""",Москва,https://moskva.fulledu.ru/sadik/gbou-detskiy-sad-2523-akademiya-detstva/about/,
sadik,Детский сад,Детский сад № 2528,детский сад № 2528,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2528/about/,
sadik,Детский сад,Детский сад № 2539,2539,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2539/about/,http://sch374.mskobr.ru/dou_edu/detskij_sad_2539/
sadik,Детский сад,Детский сад № 255,детский сад № 255,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-255-9458-677275/about/,
sadik,Детский сад,Детский сад № 2558 центр Развития Ребенка,Детский сад № 2558 центр Развития Ребенка,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2558-centr-razvitiya-rebenka/about/,
sadik,Детский сад,Детский сад № 2559 (для детей с нарушением речи),Детский сад № 2559 (для детей с нарушением речи),Москва,https://moskva.fulledu.ru/sadik/2559-detskiy-sad-dlya-detey-s-narusheniem-rechi/about/,
sadik,Детский сад,Детский сад № 2574,детский сад № 2574,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2574/about/,
sadik,Детский сад,Детский сад № 2576,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 283""",Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2576/about/,http://sch283sv-new.mskobr.ru/dou_edu/centr_razvitiya_rebenka_detskij_sad_2576/obwie_svedeniya/kontakty/
sadik,Детский сад,Детский сад № 258 (с ясельной группой),Детский сад № 258 (с ясельной группой),Москва,https://moskva.fulledu.ru/sadik/258-detskiy-sad-s-yaselnoy-gruppoy/about/,
sadik,Детский сад,Детский сад № 259 (с ясельными группами),"Государственное бюджетное образовательное учреждение города Москвы детский сад № 259 ""Веснушки""",Москва,https://moskva.fulledu.ru/sadik/259-detskiy-sad-s-yaselnymi-gruppami/about/,
sadik,Детский сад,"Детский сад № 2591 ""Сказка""","Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2591 ""Сказка""",село Шеметово,https://moskva.fulledu.ru/sadik/gbou-detskiy-sad-2591-skazka/about/,
sadik,Детский сад,"Детский сад № 2594 ""Теремок"" комбинированного вида","Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 2594 ""Теремок""",село Шеметово,https://moskva.fulledu.ru/sadik/gbou-goroda-moskvy-detskiy-sad-kombinirovannogo-vida-2594-teremok/about/,
sadik,Детский сад,Детский сад № 26,Детский сад № 26,Балашиха,https://moskva.fulledu.ru/sadik/26-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 26,Детский сад № 26,поселок Мебельной фабрики,https://moskva.fulledu.ru/sadik/detskiy-sad-26-dou/about/,
sadik,Детский сад,Детский сад № 26,Муниципальное Дошкольное Образовательное Учреждение Детский Сад Общеразвивающего Вида № 26 Муниципального Образования Люберецкий Муниципальный Район Московской Области,Люберцы,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-ds-obscherazvivauschego-vida-26/about/,http://svetoforik26.ru
sadik,Детский сад,Детский сад № 26 (общеразвивающего вида),26 муниципального образования Люберецкий муниципальный район Московской области,Люберцы,https://moskva.fulledu.ru/sadik/detskiy-sad-26-obscherazvivauschego-vida/about/,
sadik,Детский сад,Детский сад № 26 Колосок (с логопедическими группами),Детский сад № 26 Колосок (с логопедическими группами),Одинцово,https://moskva.fulledu.ru/sadik/detskiy-sad-26-kolosok-s-logopedicheskimi-gruppami/about/,
sadik,Детский сад,Детский сад № 26 Кораблик,Детский сад № 26 Кораблик,Химки,https://moskva.fulledu.ru/sadik/detskiy-sad-26-korablik/about/,
sadik,Детский сад,Детский сад № 26 Огонек центр Развития Ребенка,"Муниципальное дошкольное образовательное учреждение центр развития ребенка-детский сад № 26 ""Огонек""",Подольск,https://moskva.fulledu.ru/sadik/26-ogonek-detskiy-sad-centr-razvitiya-rebenka/about/,
sadik,Детский сад,Детский сад № 26 Соловушка центр Развития Ребенка,Детский сад № 26 Соловушка центр Развития Ребенка,Электросталь,https://moskva.fulledu.ru/sadik/26-solovushka-detskiy-sad-centr-razvitiya-rebenka/about/,
sadik,Детский сад,Детский сад № 2633 (для детей с нарушением опорнодвигательного аппарата),Детский сад № 2633 (для детей с нарушением опорнодвигательного аппарата),Москва,https://moskva.fulledu.ru/sadik/2633-detskiy-sad-dlya-detey-s-narusheniem-opornodvigatelnogo-apparata/about/,
sadik,Детский сад,Детский сад № 265,Детский сад № 265,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-265-5696-308306/about/,
sadik,Детский сад,Детский сад № 2662,детский сад № 2662,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2662/about/,https://szouo.ru
sadik,Детский сад,Детский сад № 27,"Муниципальное бюджетное дошкольное образовательное учреждение детский сад общеразвивающего вида № 27 ""Пчёлка"" г. Долгопрудного",Долгопрудный,https://moskva.fulledu.ru/sadik/detskiy-sad-27-9671-353797/about/,
sadik,Детский сад,Детский сад № 27,Детский сад № 27,дачный посёлок Кокошкино,https://moskva.fulledu.ru/sadik/27-detskiy-sad-9242-509846/about/,
sadik,Детский сад,Детский сад № 27,Детский сад № 27,поселок городского типа Хорлово,https://moskva.fulledu.ru/sadik/27-detskiy-sad-1662-590212/about/,
sadik,Детский сад,Детский сад № 27,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка-детский сад №27 ""Семицветик""",,https://moskva.fulledu.ru/sadik/detskiy-sad-s-27-8781-434115/about/,http://sch2070.mskobr.ru/dou_edu/detskij_sad/
sadik,Детский сад,Детский сад № 27 Елочка,Детский сад № 27 Елочка,поселок городского типа Поварово,https://moskva.fulledu.ru/sadik/27-elochka-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 27 Жемчужинка центр Развития Ребенка (с логопедическими группами),"Автономное Дошкольное Образовательное Учреждение Города Королёва Московской Области Детский Сад № 27 ""жемчужинка"" Комбинированного Вида",Королев,https://moskva.fulledu.ru/sadik/detskiy-sad-27-zhemchuzhinka-centr-razvitiya-rebenka-s-logopedicheskimi-gruppami/about/,http://detsad-korolev.ru/
sadik,Детский сад,Детский сад № 27 Матрешки,Детский сад № 27 Матрешки,Серпухов,https://moskva.fulledu.ru/sadik/27-matreshki-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 27 Радость,"Муниципальное Автономное Дошкольное Образовательное Учреждение Детский Сад № 27 ""радость""  Комбинированного Вида",Мытищи,https://moskva.fulledu.ru/sadik/27-radost-detskiy-sad/about/,http://radost-ds.gloryon-e.com
sadik,Детский сад,Детский сад № 27 Росинка центр Развития Ребенка,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка - детский сад №27 ""Росинка""",,https://moskva.fulledu.ru/sadik/27-rosinka-detskiy-sad-centr-razvitiya-rebenka/about/,
sadik,Детский сад,Детский сад № 2704,2704,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-n-2704/about/,
sadik,Детский сад,Детский сад № 276 (компенсирующего вида логопедический),Детский сад № 276 (компенсирующего вида логопедический),Москва,https://moskva.fulledu.ru/sadik/276-detskiy-sad-kompensiruuschego-vida-logopedicheskiy/about/,
sadik,Детский сад,Детский сад № 28 Любавушка,Детский сад № 28 Любавушка,село Саввино,https://moskva.fulledu.ru/sadik/28-lubavushka-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 28 Незабудка,"Автономное Дошкольное Образовательное Учреждение Города Королёва Московской Области Центр Развития Ребёнка Детский Сад ""эврика""",Королев,https://moskva.fulledu.ru/sadik/detskiy-sad-28-nezabudka/about/,http://detsad-korolev.ru/
sadik,Детский сад,Детский сад № 28 Сказка,Детский сад № 28 Сказка,Электросталь,https://moskva.fulledu.ru/sadik/28-skazka-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 28 Смена,"Муниципальное Автономное Дошкольное Образовательное Учреждение Детский Сад Общеразвивающего Вида № 6 ""мечта"" Города Дубны Московской Области",Дубна,https://moskva.fulledu.ru/sadik/28-smena-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 28 Цветик Семицветик,"Муниципальное Бюджетное Дошкольное Образовательное Учреждение Городского Округа Балашиха ""детский Сад Комбинированного Вида №28 ""цветик-Семицветик""",Балашиха,https://moskva.fulledu.ru/sadik/detskiy-sad-detskiy-saod-28-cvetik-semicvetik/about/,
sadik,Детский сад,Детский сад № 283 (для Детей с Нарушением Слуха Круглосуточный с Ясельной Группой),Детский сад № 283 (для Детей с Нарушением Слуха Круглосуточный с Ясельной Группой),Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-283-dlya-detey-s-narusheniem-sluha-kruglosutochnyy-s-yaselnoy-gruppoy/about/,
sadik,Детский сад,Детский сад № 284,Детский сад № 284,Москва,https://moskva.fulledu.ru/sadik/284-detskiy-sad-8042-497196/about/,
sadik,Детский сад,Детский сад № 285 (с логопедической и ясельной группами),Детский сад № 285 (с логопедической и ясельной группами),Москва,https://moskva.fulledu.ru/sadik/285-detskiy-sad-s-logopedicheskoy-i-yaselnoy-gruppami/about/,
sadik,Детский сад,Детский сад № 289 (ортопедический),289,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-289-ortopedicheskiy/about/,
sadik,Детский сад,Детский сад № 29,2739,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-29-868-149234/about/,
sadik,Детский сад,Детский сад № 29,Детский сад № 29,Подольск,https://moskva.fulledu.ru/sadik/detskiy-sad-29-5658-185351/about/,
sadik,Детский сад,Детский сад № 29,"Муниципальное бюджетное дошкольное образовательное учреждение Детский сад комбинированного вида № 29 ""Колосок""",Химки,https://moskva.fulledu.ru/sadik/29-detskiy-sad-9802-723212/about/,
sadik,Детский сад,Детский сад № 29 Звездочка,Детский сад № 29 Звездочка,Королев,https://moskva.fulledu.ru/sadik/detskiy-sad-29-zvezdochka/about/,
sadik,Детский сад,Детский сад № 29 Общеразвивающего Вида,"Муниципальное дошкольное образовательное учреждение ""Детский сад № 29 общеразвивающего вида""",Электросталь,https://moskva.fulledu.ru/sadik/29-obscherazvivauschego-vida-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 29 Радуга,Детский сад № 29 Радуга,Домодедово,https://moskva.fulledu.ru/sadik/29-raduga-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 29 Солнышко,Детский сад № 29 Солнышко,Орехово-Зуево,https://moskva.fulledu.ru/sadik/29-solnyshko-detskiy-sad/about/,
sadik,Детский сад,Детский сад № 29 центр Развития Ребенка,Детский сад № 29 центр Развития Ребенка,Мытищи,https://moskva.fulledu.ru/sadik/29-detskiy-sad-centr-razvitiya-rebenka/about/,
